Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud
PRV51272,2.0,10.0,0.0,1.0,0.0,0.0,77.0,8.5,0.0,0.0,0.0,0.0,0
PRV51273,0.0,0.0,0.0,0.0,0.0,0.0,553.0,8.195121951219512,0.0,0.003616636528028933,0.0,0.0,0
PRV51274,10.0,8.1,0.6,0.2,0.0,0.07242424242424242,48.0,6.666666666666667,0.0,0.0,0.0,0.0,0
PRV51276,14.0,8.071428571428571,0.5,0.0,0.07142857142857142,0.06190476190476191,53.0,9.0,0.0,0.0,0.0,0.0,0
PRV51277,10.0,8.5,0.9,0.1,0.1,0.1,49.0,8.0,0.0,0.04081632653061224,0.0,0.0,0
PRV51279,0.0,0.0,0.0,0.0,0.0,0.0,224.0,8.631578947368421,0.0,0.013392857142857142,0.0,0.0,0
PRV51280,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.5,0.0,0.0,0.0,0.0,0
PRV51281,0.0,0.0,0.0,0.0,0.0,0.0,259.0,8.55,0.0,0.007722007722007722,0.0,0.0,0
PRV51282,8.0,8.25,0.75,0.125,0.0,0.09375,51.0,9.0,0.0,0.0196078431372549,0.0,0.0,0
PRV51284,17.0,8.352941176470589,0.47058823529411764,0.058823529411764705,0.0,0.04983660130718954,360.0,8.785714285714286,0.0,0.008333333333333333,0.0,0.0,0
PRV51285,15.0,7.733333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.048888888888888885,153.0,8.666666666666666,0.0,0.013071895424836602,0.0,0.0,0
PRV51286,15.0,7.933333333333334,0.7333333333333333,0.0,0.0,0.08333333333333333,55.0,8.0,0.0,0.01818181818181818,0.0,0.0,0
PRV51287,0.0,0.0,0.0,0.0,0.0,0.0,78.0,8.818181818181818,0.0,0.01282051282051282,0.0,0.0,0
PRV51288,3.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.07037037037037037,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV51289,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.2,0.0,0.010869565217391304,0.0,0.0,0
PRV51290,0.0,0.0,0.0,0.0,0.0,0.0,113.0,9.0,0.0,0.0,0.0,0.0,0
PRV51292,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0
PRV51293,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6.666666666666667,0.0,0.0,0.0,0.0,0
PRV51295,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0
PRV51296,3.0,7.0,0.3333333333333333,0.0,0.0,0.03333333333333333,27.0,8.0,0.0,0.0,0.0,0.0,0
PRV51297,5.0,8.2,1.0,0.0,0.0,0.11333333333333333,65.0,10.0,0.0,0.015384615384615385,0.0,0.0,0
PRV51298,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,0.0,0
PRV51299,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.5,0.0,0.0,0.0,0.0,0
PRV51300,7.0,8.428571428571429,0.5714285714285714,0.0,0.0,0.05714285714285715,45.0,7.166666666666667,0.0,0.022222222222222223,0.0,0.0,0
PRV51301,6.0,9.5,1.0,0.5,0.0,0.09696969696969697,106.0,7.4,0.0,0.0,0.0,0.0,0
PRV51302,10.0,8.3,0.7,0.4,0.1,0.07838383838383838,33.0,7.25,0.0,0.0,0.0,0.0,0
PRV51303,0.0,0.0,0.0,0.0,0.0,0.0,93.0,9.333333333333334,0.0,0.010752688172043012,0.0,0.0,0
PRV51304,2.0,7.0,0.5,0.0,0.0,0.05,49.0,0.0,0.0,0.0,0.0,0.0,0
PRV51305,11.0,7.454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0393939393939394,38.0,0.0,0.0,0.0,0.0,0.0,0
PRV51306,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV51307,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0
PRV51308,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,0.0,0
PRV51309,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.05555555555555555,0.0,0.0,0
PRV51311,3.0,6.0,0.3333333333333333,0.0,0.0,0.03333333333333333,18.0,9.0,0.0,0.0,0.0,0.0,0
PRV51312,4.0,9.25,0.25,0.25,0.0,0.022727272727272728,42.0,8.0,0.0,0.0,0.0,0.0,0
PRV51313,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.333333333333333,0.0,0.05263157894736842,0.0,0.0,0
PRV51314,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,0.06666666666666667,0.0,0.0,0
PRV51315,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,0.0,0.0,0.0,0
PRV51316,3.0,9.333333333333334,1.0,0.3333333333333333,0.0,0.09696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51318,3.0,7.333333333333333,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51322,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0
PRV51323,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0
PRV51324,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0
PRV51325,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV51326,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,0
PRV51327,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0
PRV51328,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV51329,0.0,0.0,0.0,0.0,0.0,0.0,74.0,8.0,0.0,0.0,0.0,0.0,0
PRV51330,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0
PRV51331,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV51334,2.0,9.5,0.5,0.5,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51335,0.0,0.0,0.0,0.0,0.0,0.0,142.0,8.625,0.0,0.0,0.0,0.0,0
PRV51336,10.0,8.0,0.8,0.3,0.1,0.08734848484848486,59.0,8.0,0.0,0.0,0.0,0.0,0
PRV51337,40.0,8.2,0.55,0.175,0.0,0.06234487734487735,128.0,8.117647058823529,0.0,0.015625,0.0,0.0,1
PRV51338,7.0,8.285714285714286,0.5714285714285714,0.2857142857142857,0.0,0.05454545454545455,121.0,7.0,0.0,0.0,0.0,0.0,1
PRV51340,0.0,0.0,0.0,0.0,0.0,0.0,151.0,7.1,0.0,0.013245033112582781,0.0,0.0,0
PRV51341,0.0,0.0,0.0,0.0,0.0,0.0,71.0,7.0,0.0,0.014084507042253521,0.0,0.0,0
PRV51342,28.0,8.25,0.9285714285714286,0.10714285714285714,0.07142857142857142,0.0952715934858792,179.0,7.666666666666667,0.0,0.00558659217877095,0.0,0.0,0
PRV51344,2.0,9.0,0.0,0.0,0.0,0.0,31.0,7.5,0.0,0.0,0.0,0.0,0
PRV51345,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.25,0.0,0.02040816326530612,0.0,0.0,0
PRV51346,5.0,8.2,1.4,0.0,0.2,0.14222222222222222,261.0,7.388888888888889,0.0038314176245210726,0.0,0.0038314176245210726,0.0,0
PRV51347,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,8.038709677419355,0.0004837929366231253,0.00725689404934688,0.0004837929366231253,0.0,1
PRV51348,19.0,8.578947368421053,0.631578947368421,0.05263157894736842,0.05263157894736842,0.06898875977823346,36.0,9.0,0.0,0.0,0.0,0.0,0
PRV51349,5.0,8.6,0.4,0.0,0.0,0.04,25.0,8.0,0.0,0.0,0.0,0.0,0
PRV51350,21.0,7.380952380952381,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.15151515151515152,218.0,8.105263157894736,0.0,0.0045871559633027525,0.0,0.0,0
PRV51351,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.03125,0.0,0.0,0
PRV51352,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV51353,5.0,7.4,1.4,0.0,0.2,0.18285714285714286,13.0,8.0,0.0,0.0,0.0,0.0,0
PRV51354,1.0,9.0,2.0,0.0,0.0,0.2,3.0,9.0,0.0,0.0,0.0,0.0,0
PRV51355,15.0,7.333333333333333,0.7333333333333333,0.13333333333333333,0.0,0.10212121212121211,59.0,7.0,0.0,0.0,0.0,0.0,0
PRV51356,17.0,7.529411764705882,0.7647058823529411,0.17647058823529413,0.0,0.10362023597317715,78.0,8.428571428571429,0.0,0.02564102564102564,0.0,0.0,0
PRV51357,13.0,8.461538461538462,1.0769230769230769,0.23076923076923078,0.07692307692307693,0.1174048174048174,148.0,8.692307692307692,0.0,0.0,0.0,0.0,1
PRV51358,7.0,8.428571428571429,0.8571428571428571,0.14285714285714285,0.0,0.086002886002886,10.0,5.0,0.0,0.0,0.0,0.0,0
PRV51360,9.0,6.333333333333333,1.1111111111111112,0.0,0.1111111111111111,0.14365079365079367,20.0,7.5,0.0,0.0,0.0,0.0,0
PRV51361,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0
PRV51362,6.0,7.666666666666667,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,38.0,8.0,0.0,0.0,0.0,0.0,0
PRV51363,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0
PRV51364,6.0,9.333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.0803030303030303,17.0,0.0,0.0,0.0,0.0,0.0,0
PRV51366,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.166666666666667,0.0,0.0,0.0,0.0,0
PRV51368,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV51369,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,8.097014925373134,0.0009601536245799327,0.007201152184349496,0.00048007681228996637,0.0018656716417910447,1
PRV51371,11.0,7.7272727272727275,0.9090909090909091,0.0,0.0,0.11536796536796536,35.0,10.0,0.0,0.02857142857142857,0.0,0.0,0
PRV51376,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8.11111111111111,0.0,0.0392156862745098,0.0,0.0,0
PRV51377,3.0,9.333333333333334,1.0,0.3333333333333333,0.0,0.10000000000000002,92.0,7.833333333333333,0.0,0.0,0.0,0.0,0
PRV51378,108.0,8.49074074074074,0.8333333333333334,0.12962962962962962,0.009259259259259259,0.09104838063171396,53.0,7.8,0.0,0.0,0.0,0.0,1
PRV51379,2.0,8.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0
PRV51380,4.0,8.5,1.25,0.0,0.25,0.13125,4.0,9.0,0.0,0.0,0.0,0.0,0
PRV51382,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV51383,9.0,8.0,0.3333333333333333,0.0,0.0,0.034567901234567905,68.0,9.0,0.0,0.0,0.0,0.0,0
PRV51386,0.0,0.0,0.0,0.0,0.0,0.0,382.0,8.36,0.0,0.002617801047120419,0.0,0.0,0
PRV51387,13.0,8.076923076923077,0.8461538461538461,0.07692307692307693,0.0,0.09997502497502499,46.0,8.0,0.0,0.0,0.0,0.0,0
PRV51388,14.0,8.214285714285714,0.6428571428571429,0.07142857142857142,0.0,0.06854256854256854,72.0,9.0,0.0,0.0,0.0,0.0,0
PRV51389,18.0,8.277777777777779,0.7777777777777778,0.16666666666666666,0.0,0.08935786435786436,61.0,9.0,0.0,0.0,0.0,0.0,0
PRV51390,164.0,8.353658536585366,0.774390243902439,0.0975609756097561,0.04878048780487805,0.08425962587547953,111.0,7.375,0.0,0.0,0.0,0.0,1
PRV51391,13.0,7.3076923076923075,0.46153846153846156,0.0,0.0,0.0532051282051282,164.0,8.6,0.0,0.012195121951219513,0.0,0.0,0
PRV51392,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0
PRV51393,68.0,8.088235294117647,0.7794117647058824,0.10294117647058823,0.014705882352941176,0.09325927340633224,842.0,8.56,0.0,0.009501187648456057,0.0,0.0,1
PRV51394,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV51395,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0
PRV51396,3.0,7.666666666666667,0.0,0.0,0.0,0.0,41.0,8.4,0.0,0.0,0.0,0.0,0
PRV51397,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.285714285714286,0.0,0.05,0.0,0.0,0
PRV51398,1.0,10.0,0.0,1.0,0.0,0.0,85.0,8.0,0.0,0.0,0.0,0.0,0
PRV51399,65.0,8.307692307692308,0.7384615384615385,0.12307692307692308,0.015384615384615385,0.07821567321567321,146.0,8.7,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.0,1
PRV51401,8.0,7.125,1.0,0.0,0.125,0.12013888888888889,34.0,9.0,0.0,0.0,0.0,0.0,1
PRV51403,10.0,7.7,1.4,0.0,0.2,0.1775,104.0,8.0,0.0,0.019230769230769232,0.0,0.0,0
PRV51404,1.0,9.0,1.0,0.0,0.0,0.1,58.0,8.090909090909092,0.0,0.0,0.0,0.0,0
PRV51405,2.0,8.5,0.0,0.0,0.0,0.0,47.0,7.8,0.0,0.0,0.0,0.0,0
PRV51406,8.0,9.25,0.625,0.375,0.0,0.06161616161616162,21.0,3.5,0.0,0.0,0.0,0.0,0
PRV51408,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV51409,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV51410,0.0,0.0,0.0,0.0,0.0,0.0,628.0,8.095238095238095,0.0015923566878980893,0.012738853503184714,0.0015923566878980893,0.0,1
PRV51412,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV51414,3.0,9.0,0.6666666666666666,0.0,0.0,0.06666666666666667,25.0,8.0,0.0,0.0,0.0,0.0,0
PRV51415,7.0,8.0,1.0,0.14285714285714285,0.0,0.12330447330447329,44.0,8.571428571428571,0.0,0.022727272727272728,0.0,0.0,0
PRV51416,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6.0,0.0,0.0,0.0,0.0,0
PRV51418,17.0,8.411764705882353,0.8235294117647058,0.058823529411764705,0.0,0.09253034547152195,44.0,7.6,0.0,0.0,0.0,0.0,0
PRV51419,2.0,8.0,0.5,0.0,0.0,0.0625,63.0,8.0,0.0,0.0,0.0,0.0,0
PRV51421,84.0,7.857142857142857,0.7857142857142857,0.11904761904761904,0.03571428571428571,0.09931886896172609,55.0,8.333333333333334,0.0,0.0,0.0,0.0,1
PRV51422,4.0,8.25,1.0,0.0,0.25,0.1,21.0,6.5,0.0,0.0,0.0,0.0,0
PRV51423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV51424,1.0,5.0,0.0,0.0,0.0,0.0,85.0,8.0,0.0,0.0,0.0,0.0,0
PRV51425,3.0,9.0,0.3333333333333333,0.0,0.0,0.03333333333333333,30.0,8.0,0.0,0.0,0.0,0.0,0
PRV51426,6.0,7.666666666666667,0.6666666666666666,0.16666666666666666,0.0,0.06700336700336701,200.0,8.416666666666666,0.0,0.005,0.0,0.0,1
PRV51427,5.0,6.0,0.6,0.0,0.0,0.09,53.0,8.5,0.0,0.0,0.0,0.0,0
PRV51428,4.0,8.25,0.25,0.0,0.0,0.03125,62.0,9.0,0.0,0.0,0.0,0.0,0
PRV51429,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0
PRV51430,17.0,7.9411764705882355,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.07043544690603515,95.0,9.11111111111111,0.0,0.010526315789473684,0.0,0.0,0
PRV51431,25.0,8.08,0.68,0.08,0.04,0.07892207792207792,24.0,9.5,0.0,0.041666666666666664,0.0,0.0,0
PRV51432,7.0,6.571428571428571,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.16457431457431457,16.0,8.25,0.0,0.0625,0.0,0.0,0
PRV51433,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,7.807339449541284,0.0006211180124223603,0.004347826086956522,0.0006211180124223603,0.0,1
PRV51434,24.0,8.708333333333334,0.7916666666666666,0.25,0.0,0.08436447811447811,78.0,8.222222222222221,0.01282051282051282,0.0,0.01282051282051282,0.0,1
PRV51435,6.0,8.833333333333334,0.3333333333333333,0.16666666666666666,0.0,0.03181818181818182,17.0,7.0,0.0,0.0,0.0,0.0,0
PRV51436,25.0,8.32,0.6,0.04,0.0,0.06622222222222222,95.0,8.636363636363637,0.0,0.010526315789473684,0.0,0.0,0
PRV51437,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV51438,2.0,4.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV51439,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.6,0.0,0.0,0.0,0.0,0
PRV51440,7.0,8.142857142857142,0.8571428571428571,0.0,0.0,0.08928571428571429,64.0,7.4,0.0,0.015625,0.0,0.0,0
PRV51441,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7.571428571428571,0.0,0.0,0.0,0.0,0
PRV51442,2.0,7.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV51443,2.0,9.0,0.5,0.0,0.0,0.05,71.0,9.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0
PRV51444,4.0,8.25,1.0,0.0,0.25,0.1,38.0,8.0,0.0,0.0,0.0,0.0,0
PRV51446,12.0,8.166666666666666,1.0833333333333333,0.0,0.0,0.12113095238095238,12.0,9.0,0.0,0.0,0.0,0.0,0
PRV51447,16.0,8.0,0.875,0.0625,0.0,0.10675054112554112,73.0,7.777777777777778,0.0,0.0136986301369863,0.0,0.0,1
PRV51448,11.0,6.636363636363637,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.1253246753246753,40.0,9.0,0.0,0.0,0.0,0.0,0
PRV51449,9.0,8.666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0683982683982684,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV51451,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV51453,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0
PRV51454,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0
PRV51455,9.0,8.11111111111111,0.7777777777777778,0.2222222222222222,0.0,0.07373737373737374,25.0,8.2,0.0,0.04,0.0,0.0,0
PRV51456,112.0,8.0625,0.6785714285714286,0.08928571428571429,0.017857142857142856,0.07949552927231499,23.0,9.0,0.0,0.0,0.0,0.0,0
PRV51458,0.0,0.0,0.0,0.0,0.0,0.0,56.0,7.75,0.0,0.0,0.0,0.0,0
PRV51459,0.0,0.0,0.0,0.0,0.0,0.0,8240.0,8.217647058823529,0.0007281553398058253,0.008616504854368932,0.0004854368932038835,0.0,1
PRV51460,17.0,8.470588235294118,0.7647058823529411,0.11764705882352941,0.058823529411764705,0.08721033868092692,435.0,8.027027027027026,0.0,0.009195402298850575,0.0,0.0,0
PRV51462,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,0.0,0.0,0.0,0
PRV51464,0.0,0.0,0.0,0.0,0.0,0.0,145.0,6.333333333333333,0.0,0.0,0.0,0.0,0
PRV51465,1.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV51466,5.0,8.2,1.0,0.0,0.0,0.1107936507936508,69.0,7.5,0.0,0.0,0.0,0.0,0
PRV51467,7.0,8.142857142857142,0.42857142857142855,0.0,0.0,0.04603174603174603,18.0,6.333333333333333,0.0,0.0,0.0,0.0,0
PRV51468,15.0,8.266666666666667,0.4666666666666667,0.13333333333333333,0.0,0.04767676767676767,144.0,7.65,0.0,0.006944444444444444,0.0,0.0,0
PRV51469,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.5,0.0,0.0,0.0,0.0,0
PRV51470,3.0,8.666666666666666,1.0,0.0,0.0,0.1037037037037037,24.0,9.0,0.0,0.041666666666666664,0.0,0.0,0
PRV51471,161.0,8.01863354037267,0.7018633540372671,0.12422360248447205,0.031055900621118012,0.08449512874978714,19.0,8.5,0.0,0.05263157894736842,0.0,0.0,1
PRV51472,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.5,0.0,0.0,0.0,0.0,0
PRV51474,41.0,8.292682926829269,0.9024390243902439,0.17073170731707318,0.024390243902439025,0.1011403230915426,30.0,8.666666666666666,0.0,0.06666666666666667,0.0,0.0,0
PRV51475,11.0,7.909090909090909,0.36363636363636365,0.09090909090909091,0.0,0.04008264462809918,32.0,8.75,0.0,0.03125,0.0,0.0,0
PRV51476,3.0,7.333333333333333,1.0,0.6666666666666666,0.0,0.1717171717171717,15.0,4.5,0.0,0.0,0.0,0.0,0
PRV51477,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0
PRV51478,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0
PRV51479,13.0,7.0,1.2307692307692308,0.15384615384615385,0.15384615384615385,0.19866244866244867,215.0,8.31578947368421,0.0,0.004651162790697674,0.0,0.0,0
PRV51480,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,8.08,0.0,0.007276507276507277,0.0,0.0,1
PRV51482,11.0,8.272727272727273,0.45454545454545453,0.0,0.0,0.045454545454545456,80.0,7.0,0.0,0.0,0.0,0.0,1
PRV51483,6.0,9.0,0.6666666666666666,0.16666666666666666,0.0,0.06515151515151515,71.0,8.0,0.0,0.0,0.0,0.0,0
PRV51484,2.0,9.0,0.0,0.0,0.0,0.0,84.0,7.2,0.0,0.011904761904761904,0.0,0.0,0
PRV51486,0.0,0.0,0.0,0.0,0.0,0.0,214.0,7.75,0.0,0.0,0.0,0.0,0
PRV51487,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0
PRV51488,3.0,8.0,0.6666666666666666,0.0,0.0,0.09523809523809523,269.0,8.384615384615385,0.0,0.011152416356877323,0.0,0.0,0
PRV51490,48.0,7.854166666666667,0.5625,0.10416666666666667,0.020833333333333332,0.06884319384319385,16.0,0.0,0.0,0.0,0.0,0.0,1
PRV51491,8.0,8.0,0.375,0.125,0.0,0.055113636363636365,63.0,9.0,0.0,0.0,0.0,0.0,0
PRV51492,14.0,8.071428571428571,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.08407287157287158,67.0,9.0,0.0,0.0,0.0,0.0,0
PRV51494,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.2,0.0,0.02631578947368421,0.0,0.0,0
PRV51495,90.0,7.944444444444445,0.7111111111111111,0.13333333333333333,0.03333333333333333,0.08731481481481482,51.0,7.25,0.0,0.0,0.0,0.0,1
PRV51496,0.0,0.0,0.0,0.0,0.0,0.0,123.0,8.2,0.0,0.0,0.0,0.0,0
PRV51497,4.0,8.75,1.25,0.25,0.25,0.12897727272727272,11.0,7.5,0.0,0.09090909090909091,0.0,0.0,0
PRV51499,2.0,9.0,0.5,0.0,0.0,0.05,472.0,8.534883720930232,0.0,0.014830508474576272,0.0,0.0,0
PRV51500,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0
PRV51501,223.0,8.174887892376681,0.6636771300448431,0.09865470852017937,0.026905829596412557,0.0815195516989239,10.0,0.0,0.0,0.0,0.0,0.0,1
PRV51502,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0
PRV51503,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.88888888888889,0.0,0.017543859649122806,0.0,0.0,0
PRV51504,0.0,0.0,0.0,0.0,0.0,0.0,128.0,8.333333333333334,0.0,0.015625,0.0,0.0,0
PRV51505,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0
PRV51507,6.0,8.166666666666666,0.8333333333333334,0.0,0.0,0.10000000000000002,1007.0,8.256410256410257,0.0,0.007944389275074478,0.0,0.0,1
PRV51508,12.0,8.416666666666666,0.75,0.08333333333333333,0.08333333333333333,0.07708333333333334,190.0,8.636363636363637,0.0,0.010526315789473684,0.0,0.0,0
PRV51509,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,8.239583333333334,0.0,0.009708737864077669,0.0,0.0,0
PRV51510,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV51511,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0
PRV51514,21.0,8.238095238095237,0.7142857142857143,0.09523809523809523,0.0,0.08560606060606062,72.0,8.625,0.0,0.027777777777777776,0.0,0.0,0
PRV51515,5.0,8.8,0.8,0.2,0.2,0.08499999999999999,43.0,8.0,0.0,0.023255813953488372,0.0,0.0,0
PRV51516,3.0,7.0,0.6666666666666666,0.0,0.0,0.07407407407407407,37.0,6.666666666666667,0.0,0.0,0.0,0.0,0
PRV51517,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0
PRV51518,5.0,6.8,0.6,0.0,0.0,0.08666666666666667,48.0,8.5,0.0,0.0,0.0,0.0,0
PRV51521,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.666666666666666,0.0,0.021739130434782608,0.0,0.0,0
PRV51522,12.0,8.083333333333334,0.5,0.08333333333333333,0.0,0.0547979797979798,178.0,8.8,0.0,0.0056179775280898875,0.0,0.0,0
PRV51523,60.0,8.5,0.9166666666666666,0.2,0.016666666666666666,0.0993524531024531,5.0,10.0,0.0,0.2,0.0,0.0,0
PRV51525,5.0,9.2,1.4,0.4,0.2,0.13636363636363638,56.0,8.0,0.0,0.017857142857142856,0.0,0.0,0
PRV51526,7.0,6.714285714285714,1.0,0.0,0.0,0.14081632653061224,13.0,8.333333333333334,0.0,0.0,0.0,0.0,0
PRV51527,0.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,0.0,0.0,0.0,0
PRV51528,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.058823529411764705,0.0,0.0,0
PRV51529,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0
PRV51531,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0
PRV51532,6.0,8.666666666666666,0.5,0.0,0.0,0.05000000000000001,26.0,0.0,0.0,0.0,0.0,0.0,0
