Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud,Bene_UniqueCount,Bene_AvgAge,Bene_AvgChronicCount,Bene_PctChronic,Bene_AvgReimbursed,Bene_AvgDeductible
PRV51185,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.333333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51186,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51189,0.0,0.0,0.0,0.0,0.0,0.0,56.0,7.428571428571429,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51190,3.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.0833333333333333,63.0,6.285714285714286,0.0,0.0,0.0,0.0,0,3.0,77.33333333333333,15.333333333333334,1.0,10370.0,1514.6666666666667
PRV51191,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.5,0.0,0.03125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51194,2.0,8.5,0.5,0.0,0.0,0.0555555555555555,7.0,9.5,0.0,0.1428571428571428,0.0,0.0,0,2.0,56.0,20.5,1.0,9335.0,1128.0
PRV51196,0.0,0.0,0.0,0.0,0.0,0.0,720.0,8.477272727272727,0.0,0.0069444444444444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51198,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51200,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51201,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51202,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51203,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51204,0.0,0.0,0.0,0.0,0.0,0.0,499.0,8.157894736842104,0.0,0.0080160320641282,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51205,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51206,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51207,3.0,7.666666666666667,1.0,0.0,0.0,0.1222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,70.66666666666667,17.666666666666668,1.0,48076.666666666664,2522.0
PRV51209,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51210,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51211,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51212,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51213,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51214,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51215,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51216,0.0,0.0,0.0,0.0,0.0,0.0,71.0,7.857142857142857,0.0,0.0140845070422535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51217,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51218,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51219,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51224,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51225,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51226,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51228,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51229,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0212765957446808,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51230,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51231,2.0,7.5,2.0,0.0,0.0,0.2428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,70.5,16.5,1.0,29895.0,2780.0
PRV51232,1.0,9.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,91.0,15.0,1.0,42350.0,5472.0
PRV51233,3.0,5.666666666666667,0.6666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,68.66666666666667,18.666666666666668,1.0,13296.666666666666,2320.0
PRV51234,5.0,8.6,1.2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,72.2,18.4,1.0,11652.0,1697.2
PRV51235,2.0,6.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,55.5,17.0,1.0,31620.0,2685.0
PRV51236,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,37.0,18.0,1.0,12250.0,1078.0
PRV51237,1.0,4.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,91.0,15.0,1.0,49640.0,6544.0
PRV51238,8.0,8.875,0.625,0.125,0.125,0.0638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,74.875,15.625,1.0,29960.0,2108.0
PRV51239,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,83.0,18.0,1.0,5000.0,1068.0
PRV51240,11.0,8.0,0.7272727272727273,0.0909090909090909,0.0,0.078971533516988,49.0,7.0,0.0,0.0,0.0,0.0,0,11.0,75.72727272727273,17.636363636363637,1.0,19808.18181818182,1958.7272727272727
PRV51241,10.0,8.3,0.5,0.2,0.0,0.049090909090909,50.0,8.0,0.0,0.0,0.0,0.0,0,9.0,77.22222222222223,15.333333333333334,1.0,24161.11111111111,2522.8888888888887
PRV51242,11.0,7.909090909090909,0.8181818181818182,0.0909090909090909,0.0,0.1091302636757182,100.0,9.0,0.0,0.0,0.0,0.0,1,10.0,78.5,17.9,1.0,11900.0,1895.8
PRV51243,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51244,200.0,8.115,0.73,0.085,0.015,0.0857582972582972,1215.0,8.421052631578947,0.0016460905349794,0.0098765432098765,0.0008230452674897,0.0,1,166.0,70.78915662650603,16.90963855421687,1.0,15896.746987951807,2006.686746987952
PRV51245,4.0,9.0,0.75,0.0,0.0,0.075,169.0,7.5,0.0,0.0,0.0,0.0,0,4.0,68.0,16.75,1.0,14360.0,1565.0
PRV51247,10.0,8.2,0.7,0.0,0.0,0.0725,24.0,0.0,0.0,0.0,0.0,0.0,0,7.0,74.28571428571429,16.571428571428573,1.0,14527.142857142857,5225.142857142857
PRV51248,1.0,9.0,1.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,82.0,16.0,1.0,43080.0,3204.0
PRV51249,51.0,7.490196078431373,0.6274509803921569,0.0588235294117647,0.0196078431372549,0.0751641060464589,75.0,9.5,0.0,0.0266666666666666,0.0,0.0,1,40.0,73.45,17.275,1.0,14759.75,2198.95
PRV51250,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51251,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51252,18.0,7.388888888888889,0.6666666666666666,0.0555555555555555,0.0,0.0902557319223986,69.0,9.166666666666666,0.0,0.0144927536231884,0.0,0.0,0,18.0,73.5,16.88888888888889,1.0,16155.555555555555,1947.111111111111
PRV51253,0.0,0.0,0.0,0.0,0.0,0.0,85.0,9.0,0.0,0.0470588235294117,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51255,2.0,6.5,1.0,0.0,0.0,0.1,72.0,9.0,0.0,0.0,0.0,0.0,0,2.0,73.5,18.5,1.0,13760.0,2341.0
PRV51256,0.0,0.0,0.0,0.0,0.0,0.0,95.0,8.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51258,8.0,8.125,0.875,0.0,0.0,0.10625,6.0,0.0,0.0,0.0,0.0,0.0,0,7.0,74.0,17.142857142857142,1.0,15457.142857142857,1616.2857142857142
PRV51259,4.0,7.25,1.25,0.0,0.0,0.13125,17.0,0.0,0.0,0.0,0.0,0.0,0,3.0,71.33333333333333,17.666666666666668,1.0,60536.666666666664,3350.6666666666665
PRV51260,3.0,9.0,0.6666666666666666,0.0,0.0,0.0666666666666666,59.0,8.375,0.0,0.0169491525423728,0.0,0.0,0,3.0,57.666666666666664,17.333333333333332,1.0,27370.0,1141.3333333333333
PRV51261,26.0,7.230769230769231,0.7692307692307693,0.0769230769230769,0.0,0.0978049728049728,116.0,8.2,0.0,0.0086206896551724,0.0,0.0,0,25.0,72.04,16.56,1.0,18035.6,2419.04
PRV51262,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51263,18.0,8.5,0.6111111111111112,0.1111111111111111,0.0,0.0666907166907166,26.0,9.0,0.0,0.0,0.0,0.0,1,15.0,78.53333333333333,16.933333333333334,1.0,17854.666666666668,1974.2666666666667
PRV51264,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51265,0.0,0.0,0.0,0.0,0.0,0.0,160.0,7.294117647058823,0.00625,0.0125,0.00625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51266,10.0,7.1,0.4,0.1,0.0,0.0561111111111111,82.0,8.0,0.0,0.0,0.0,0.0,0,10.0,73.0,16.8,1.0,10801.0,1802.4
PRV51267,2.0,9.0,1.0,0.0,0.0,0.1,12.0,9.0,0.0,0.0,0.0,0.0,0,2.0,81.5,15.0,1.0,4595.0,1118.0
PRV51271,2.0,9.5,0.0,0.5,0.0,0.0,121.0,8.0,0.0,0.0082644628099173,0.0,0.0,0,2.0,79.5,15.0,1.0,12130.0,1418.0
PRV51272,2.0,10.0,0.0,1.0,0.0,0.0,77.0,8.5,0.0,0.0,0.0,0.0,0,2.0,73.0,15.5,1.0,14925.0,2037.0
PRV51273,0.0,0.0,0.0,0.0,0.0,0.0,553.0,8.195121951219512,0.0,0.0036166365280289,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51274,10.0,8.1,0.6,0.2,0.0,0.0724242424242424,48.0,6.666666666666667,0.0,0.0,0.0,0.0,0,10.0,81.7,17.7,1.0,23035.0,1896.2
PRV51276,14.0,8.071428571428571,0.5,0.0,0.0714285714285714,0.0619047619047619,53.0,9.0,0.0,0.0,0.0,0.0,0,12.0,72.16666666666667,16.583333333333332,1.0,14265.0,2478.8333333333335
PRV51277,10.0,8.5,0.9,0.1,0.1,0.1,49.0,8.0,0.0,0.0408163265306122,0.0,0.0,0,10.0,79.2,16.0,1.0,20437.0,1992.0
PRV51279,0.0,0.0,0.0,0.0,0.0,0.0,224.0,8.631578947368421,0.0,0.0133928571428571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51280,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51281,0.0,0.0,0.0,0.0,0.0,0.0,259.0,8.55,0.0,0.0077220077220077,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51282,8.0,8.25,0.75,0.125,0.0,0.09375,51.0,9.0,0.0,0.0196078431372549,0.0,0.0,0,8.0,84.875,16.0,1.0,16436.25,2136.25
PRV51284,17.0,8.352941176470589,0.4705882352941176,0.0588235294117647,0.0,0.0498366013071895,360.0,8.785714285714286,0.0,0.0083333333333333,0.0,0.0,0,17.0,76.05882352941177,16.294117647058822,1.0,18407.058823529413,2082.9411764705883
PRV51285,15.0,7.733333333333333,0.4666666666666667,0.1333333333333333,0.0666666666666666,0.0488888888888888,153.0,8.666666666666666,0.0,0.0130718954248366,0.0,0.0,0,13.0,70.07692307692308,15.923076923076923,1.0,17564.615384615383,2046.1538461538462
PRV51286,15.0,7.933333333333334,0.7333333333333333,0.0,0.0,0.0833333333333333,55.0,8.0,0.0,0.0181818181818181,0.0,0.0,0,12.0,79.0,16.083333333333332,1.0,27661.666666666668,3018.3333333333335
PRV51287,0.0,0.0,0.0,0.0,0.0,0.0,78.0,8.818181818181818,0.0,0.0128205128205128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51288,3.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.0703703703703703,5.0,0.0,0.0,0.0,0.0,0.0,0,3.0,73.66666666666667,16.666666666666668,1.0,43766.666666666664,4740.666666666667
PRV51289,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.2,0.0,0.0108695652173913,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51290,0.0,0.0,0.0,0.0,0.0,0.0,113.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51292,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51293,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51295,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51296,3.0,7.0,0.3333333333333333,0.0,0.0,0.0333333333333333,27.0,8.0,0.0,0.0,0.0,0.0,0,3.0,92.66666666666667,16.333333333333332,1.0,17146.666666666668,2596.6666666666665
PRV51297,5.0,8.2,1.0,0.0,0.0,0.1133333333333333,65.0,10.0,0.0,0.0153846153846153,0.0,0.0,0,4.0,71.5,17.0,1.0,14897.5,2237.0
PRV51298,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51299,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51300,7.0,8.428571428571429,0.5714285714285714,0.0,0.0,0.0571428571428571,45.0,7.166666666666667,0.0,0.0222222222222222,0.0,0.0,0,5.0,77.8,16.6,1.0,33514.0,3298.0
PRV51301,6.0,9.5,1.0,0.5,0.0,0.0969696969696969,106.0,7.4,0.0,0.0,0.0,0.0,0,6.0,72.16666666666667,17.166666666666668,1.0,21800.0,1561.0
PRV51302,10.0,8.3,0.7,0.4,0.1,0.0783838383838383,33.0,7.25,0.0,0.0,0.0,0.0,0,10.0,74.5,16.8,1.0,12030.0,2305.6
PRV51303,0.0,0.0,0.0,0.0,0.0,0.0,93.0,9.333333333333334,0.0,0.010752688172043,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51304,2.0,7.0,0.5,0.0,0.0,0.05,49.0,0.0,0.0,0.0,0.0,0.0,0,2.0,88.0,17.5,1.0,38775.0,2427.0
PRV51305,11.0,7.454545454545454,0.3636363636363636,0.0909090909090909,0.0,0.0393939393939394,38.0,0.0,0.0,0.0,0.0,0.0,0,9.0,71.66666666666667,17.0,1.0,14010.0,1649.5555555555557
PRV51306,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51307,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51308,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51309,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0555555555555555,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51311,3.0,6.0,0.3333333333333333,0.0,0.0,0.0333333333333333,18.0,9.0,0.0,0.0,0.0,0.0,0,3.0,75.0,16.333333333333332,1.0,11070.0,2130.6666666666665
PRV51312,4.0,9.25,0.25,0.25,0.0,0.0227272727272727,42.0,8.0,0.0,0.0,0.0,0.0,0,3.0,75.33333333333333,17.333333333333332,1.0,6970.0,1577.3333333333333
PRV51313,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.333333333333333,0.0,0.0526315789473684,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51314,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,0.0666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51315,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51316,3.0,9.333333333333334,1.0,0.3333333333333333,0.0,0.0969696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,80.0,19.0,1.0,7370.0,1074.6666666666667
PRV51318,3.0,7.333333333333333,0.6666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,80.0,14.666666666666666,1.0,8203.333333333334,2066.6666666666665
PRV51322,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51323,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51324,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51325,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51326,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51327,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51328,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51329,0.0,0.0,0.0,0.0,0.0,0.0,74.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51330,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51331,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51334,2.0,9.5,0.5,0.5,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,57.5,19.5,1.0,9650.0,1468.0
PRV51335,0.0,0.0,0.0,0.0,0.0,0.0,142.0,8.625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51336,10.0,8.0,0.8,0.3,0.1,0.0873484848484848,59.0,8.0,0.0,0.0,0.0,0.0,0,10.0,74.8,16.5,1.0,22840.0,2688.2
PRV51337,40.0,8.2,0.55,0.175,0.0,0.0623448773448773,128.0,8.117647058823529,0.0,0.015625,0.0,0.0,1,37.0,72.32432432432432,16.54054054054054,1.0,14280.54054054054,1991.7297297297298
PRV51338,7.0,8.285714285714286,0.5714285714285714,0.2857142857142857,0.0,0.0545454545454545,121.0,7.0,0.0,0.0,0.0,0.0,1,7.0,71.42857142857143,17.571428571428573,1.0,16874.285714285714,2310.5714285714284
PRV51340,0.0,0.0,0.0,0.0,0.0,0.0,151.0,7.1,0.0,0.0132450331125827,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51341,0.0,0.0,0.0,0.0,0.0,0.0,71.0,7.0,0.0,0.0140845070422535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51342,28.0,8.25,0.9285714285714286,0.1071428571428571,0.0714285714285714,0.0952715934858792,179.0,7.666666666666667,0.0,0.0055865921787709,0.0,0.0,0,28.0,74.64285714285714,16.964285714285715,1.0,15803.92857142857,1926.4285714285713
PRV51344,2.0,9.0,0.0,0.0,0.0,0.0,31.0,7.5,0.0,0.0,0.0,0.0,0,2.0,59.5,18.5,1.0,13405.0,1793.0
PRV51345,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.25,0.0,0.0204081632653061,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51346,5.0,8.2,1.4,0.0,0.2,0.1422222222222222,261.0,7.388888888888889,0.003831417624521,0.0,0.003831417624521,0.0,0,5.0,70.0,18.0,1.0,12376.0,2111.2
PRV51347,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,8.038709677419355,0.0004837929366231,0.0072568940493468,0.0004837929366231,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
PRV51348,19.0,8.578947368421053,0.631578947368421,0.0526315789473684,0.0526315789473684,0.0689887597782334,36.0,9.0,0.0,0.0,0.0,0.0,0,19.0,79.05263157894737,16.105263157894736,1.0,20176.842105263157,2559.0526315789475
PRV51349,5.0,8.6,0.4,0.0,0.0,0.04,25.0,8.0,0.0,0.0,0.0,0.0,0,5.0,77.4,15.8,1.0,9948.0,1669.6
PRV51350,21.0,7.380952380952381,0.8571428571428571,0.0952380952380952,0.0476190476190476,0.1515151515151515,218.0,8.105263157894736,0.0,0.0045871559633027,0.0,0.0,0,20.0,76.35,16.3,1.0,16703.0,2540.6
PRV51351,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.03125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51352,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51353,5.0,7.4,1.4,0.0,0.2,0.1828571428571428,13.0,8.0,0.0,0.0,0.0,0.0,0,5.0,74.6,18.4,1.0,17396.0,1619.2
PRV51354,1.0,9.0,2.0,0.0,0.0,0.2,3.0,9.0,0.0,0.0,0.0,0.0,0,1.0,72.0,14.0,1.0,24000.0,2136.0
PRV51355,15.0,7.333333333333333,0.7333333333333333,0.1333333333333333,0.0,0.1021212121212121,59.0,7.0,0.0,0.0,0.0,0.0,0,12.0,71.83333333333333,16.833333333333332,1.0,19099.166666666668,2378.3333333333335
PRV51356,17.0,7.529411764705882,0.7647058823529411,0.1764705882352941,0.0,0.1036202359731771,78.0,8.428571428571429,0.0,0.0256410256410256,0.0,0.0,0,17.0,75.82352941176471,16.176470588235293,1.0,15283.529411764706,1760.235294117647
PRV51357,13.0,8.461538461538462,1.0769230769230769,0.2307692307692307,0.0769230769230769,0.1174048174048174,148.0,8.692307692307692,0.0,0.0,0.0,0.0,1,13.0,70.38461538461539,16.307692307692307,1.0,23983.076923076922,3542.6153846153848
PRV51358,7.0,8.428571428571429,0.8571428571428571,0.1428571428571428,0.0,0.086002886002886,10.0,5.0,0.0,0.0,0.0,0.0,0,7.0,77.57142857142857,17.142857142857142,1.0,15594.285714285714,2567.4285714285716
PRV51360,9.0,6.333333333333333,1.1111111111111112,0.0,0.1111111111111111,0.1436507936507936,20.0,7.5,0.0,0.0,0.0,0.0,0,9.0,77.55555555555556,16.333333333333332,1.0,16203.333333333334,2339.1111111111113
PRV51361,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51362,6.0,7.666666666666667,0.6666666666666666,0.1666666666666666,0.0,0.0833333333333333,38.0,8.0,0.0,0.0,0.0,0.0,0,6.0,79.83333333333333,18.0,1.0,24331.666666666668,1482.6666666666667
PRV51363,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51364,6.0,9.333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.0803030303030303,17.0,0.0,0.0,0.0,0.0,0.0,0,6.0,76.66666666666667,17.166666666666668,1.0,13230.0,1930.6666666666667
PRV51366,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.166666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51368,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51369,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,8.097014925373134,0.0009601536245799,0.0072011521843494,0.0004800768122899,0.001865671641791,1,0.0,0.0,0.0,0.0,0.0,0.0
PRV51371,11.0,7.727272727272727,0.9090909090909092,0.0,0.0,0.1153679653679653,35.0,10.0,0.0,0.0285714285714285,0.0,0.0,0,11.0,69.63636363636364,16.181818181818183,1.0,12160.90909090909,2047.090909090909
